0,ibidem brain of beasts butter beer by what tokens one may taken well fined ale and beer six days old clean brewed taken well fined ale and beer six days old clean brewed taken well fined ale and beer six days old clean brewed engender the stone of ale beer cider and whey cap i well to ale as to beer if the corn be good clean and the ale or beer well perfectly brewed and cleansed small and clean ale or beer saving that perchance the drying ptisane and the hops in beer makes it colder in operation suppose that neither ale nor beer is to be co pared the liquor of ale or beer being more gross do engender sugar or a little small beer or ale so that he of very small ale or beer somewhat warmed without eating any if it be ale or beer and if it be wine or very strong ale or beer are not convenient at meals engender the stone of ale beer cider and whey cap i well to ale as to beer if the corn be good clean and the ale or beer well perfectly brewed and cleansed small and clean ale or beer saving that perchance the drying ptisane and the hops in beer makes it colder in operation suppose that neither ale nor beer is to be co pared the liquor of ale or beer being more gross do engender sugar or a little small beer or ale so that he of very small ale or beer somewhat warmed without eating any if it be ale or beer and if it be wine or very strong ale or beer are not convenient at meals to drink fasting very small beer or ale when i have to drink fasting very small beer or ale when i have 
0.015748031496062995,as doe sell ale or beer by retayle in any place to sell or utter any beer or ale or other victual his uttering of his ale beer and bread and the same and bread and the same beer and ale to sell by utter or sell any strong beer or strong ale aboue the penny the quart and small beer or small ale aboue a houses good and wholesome small beer or ale of two quarts alehouse-keeper or uictualer to sell beer or ale but that they and quarter sessions for delivering beer or ale to such unlicensed to sell or utter any beer or ale or other victual his uttering of his ale beer and bread and the same and bread and the same beer and ale to sell by utter or sell any strong beer or strong ale aboue the penny the quart and small beer or small ale aboue a 
0,though not full of money beer and ale they called for though not full of money beer and ale they called for 
0,lay my wrongs upon the beer thus justice death belief and lay my wrongs upon the beer thus justice death belief and 
0,he would not taste his beer the prince said yes the the prince said yes the beer brought the burgher according to 
0,unto all and they for beer or any thing may call send me as broken-meat and beer all which they prize and 
0,my bed is now my beer since thus misfortune keeps vs and sisters waiting on our beer mourners to tell what we 
0,tapstering of been boss small beer shall be for diet-keepers but be a draught of march beer cares are drowned in cups would taste of our english beer harvest men will be as armour of a barrel of beer to an halfepenny loaf and wheat to a tankard of beer lest they cut their fingers whitteld lastly bread shall bee beer a puffer bread a nursery concluded the better nursery and beer but a puffer bread shall tapstering of been boss small beer shall be for diet-keepers but be a draught of march beer cares are drowned in cups would taste of our english beer harvest men will be as armour of a barrel of beer to an halfepenny loaf and wheat to a tankard of beer lest they cut their fingers whitteld lastly bread shall bee beer a puffer bread a nursery concluded the better nursery and beer but a puffer bread shall 
0,or spilled the wine and beer in the cellar they seorch 
0,brain did swim with double beer he spies an ethiope standing 
0,and cider little or no beer the flesh is beef and 
0,and let their drink be beer well boiled and brewed and and let their drink be beer well boiled and brewed and 
0,in a sponeful of wine beer or ale fasting to all of this balsam in wine beer or ale and it expulseth in a sponefull of wine beer or ale it preserves one 
0,mourners and his legs the beer torleton as one select to mourners and his legs the beer torleton as one select to care my bed become my beer since now misfortune humbles vs and sisters waiting on our beer mourners to tell what we 
0,i warrant a can of beer is set to his mouth 
0,block and barrel j saffron beer beereger tin and seacoale the 
0,at any hand were it beer or wine hot or cold mouth with a cup of beer well warmed with a toste at any hand were it beer or wine hot or cold mouth with a cup of beer well warmed with a toste 
0,not to victual or sell beer or ale from thenceforth which 
0,the like of wine ale beer and the like to which 
0,of our time diliketh all beer in this icknee but becaue for italy care knows our beer his judgment in this point our double and ingle broom beer aloe the beer of other ingle broom beer aloe the beer of other cities adjoining is virtues of every kind of beer let him read the treaties i have poken firt of beer becaue this hath the firt and is far better then beer or any other kind of of our time diliketh all beer in this icknee but becaue for italy care knows our beer his judgment in this point our double and ingle broom beer aloe the beer of other ingle broom beer aloe the beer of other cities adjoining is virtues of every kind of beer let him read the treaties i have poken firt of beer becaue this hath the firt and is far better then beer or any other kind of 
0,tomb is brought upon a beer couer' with velvet black down 
0,whose morning draughts of strong beer is a great staye to to drink insomuch that english beer shall there be worth five many shall have more spruce beer in their bellies then wit of the red noses march beer shall be more esteemed than to drink insomuch that english beer shall there be worth five many shall have more spruce beer in their bellies then wit of the red noses march beer shall be more esteemed than 
0.009615384615384616,being brought him to his beer upon the virtuous and worthy 
0,am orry to ee you beer how were you met with made being as brimful of beer at mine heart was of or a can of trong beer will drowned all orrowes indeed called for two cans of beer i ent for a quart prioners with their tinking over beer which they ell as dear after will either in wine beer or tobacco make themelues drunk gathers and barrels of fourehillings beer they have had brought in am orry to ee you beer how were you met with made being as brimful of beer at mine heart was of or a can of trong beer will drowned all orrowes indeed called for two cans of beer i ent for a quart prioners with their tinking over beer which they ell as dear after will either in wine beer or tobacco make themelues drunk gathers and barrels of fourehillings beer they have had brought in 
0,acquainted well for scraps broken beer it is so rare for acquainted well for scraps broken beer it is so rare for 
0,taverns or doe sell ale beer wine or any victual whether 
0.019801980198019802,over the pot tunning the beer turning the malt and so over the pot tunning the beer turning the malt and so 
0.014598540145985403,he sped the prince scriveners beer canbest tell for as i 
0,drowned in a barrel of beer and by and by the it be it ale or beer rase roister beats him with 
0,the like of wine ale beer and the like to which 
0.009803921568627453,liquidity in the ale or beer is water indeed sometimes neptune 
0,nor wine nor ale nor beer but fire and smoke and nor wine nor ale nor beer but fire and smoke and 
0,neither el nor utter any beer ale or other victual upon to el or utter any beer ale or other victual in neither el nor utter any beer ale or other victual upon to el or utter any beer ale or other victual in 
0,agues who the more cool beer they drink the more they 
0,gave privilege to drink mead beer at the dry or prohibited they cal rue wine mead beer out of thee hee receives they cal rue wine mead beer out of thee hee receives 
0,away with a dozen of beer next his heart in a 
0,broken leepes mould bread dead beer wet clothes want of fire they ow corn and make beer and ale and ue it they ow corn and make beer and ale and ue it bread and one can of beer to brickbat the weather like bread a day quarts of beer new-land fihes and on the the scurnie-grae hee boiled in beer by means whereof with gods bread and one can of beer to brickbat the weather like bread a day quarts of beer new-land fihes and on the the scurnie-grae hee boiled in beer by means whereof with gods had excellent fat beef trong beer good wheaten bread good ieland cannot eat with sack aquavita beer as well oatemeale meal rice my comfortable tores as trong beer trong waters ask pice fruit of the proviion as beef beer and fih yet had i cannot eat with sack aquavita beer as well oatemeale meal rice my comfortable tores as trong beer trong waters ask pice fruit of the proviion as beef beer and fih yet had i 
0,like nectar makes fresh cooling beer where in a cabin is like nectar makes fresh cooling beer where in a cabin is 
0,to fill any wine or beer to the table fill not to fill any wine or beer to the table fill not 
0,prouiion as fleh and fih beer and bread wood and coal 
0,their poetical dirt with mall beer or if they will needs try the trength of englih beer his old rendezvous of mad-men brought back as upon a beer to the city but ee tools upon which the trong beer having et an edge they 
0,captains warrant receive uch bread beer and other victuals as is captains warrant receive uch bread beer and other victuals as is 
0,then is talked on cit beer ale wine victuals and fierce the thames dirt you for beer ale vquibath or for victuals 
0,munition baits bread cheee butter beer and herring which is good munition baits bread cheee butter beer and herring which is good 
0.007575757575757577,upon packs of cloth and beer wherein as he conceived the how and whereof the sandwich beer was madded river of delf farms unfit for their callingswine beer and whatoeuer of this kind 
0.007518796992481203,quality for if wine and beer have force to work this choler which wine ale or beer drunk out of measure leave of strong wine ale or beer indisgested are much more hurtful and the strongest wine or beer changed by distemper into the dinner or supper besides when beer or wine floated in an for a momentary passage of beer ale or wine down the 
0,make over a canne of beer his proofs are fancies and 
0,can drink wine or strong beer but only water so what 
0.04587155963302752,with the flocks of strong beer the nose so set out 
0.02,their glory and upon the beer it is written as to 
0,take half water and half beer or ale and some salt an egg and a little beer and wet it over and 
0,and there laid on a beer bare-faced which did bleed in 
0,should have a can of beer a day pound of biscuit 
0,drunk a draught of small beer next her heart in a 
0,beef veale mutton bread and beer that they sung holiday every 
0.009900990099009901,unto the pit upon the beer are brought but for my 
0,same take of the strongest beer a pint put into it in a pint of strong beer or ale and warm it powder put them into strong beer and give it him to horse take a quart of beer or ale and worth of all these in ale or beer blood warm this is also pintes of story ale or beer unto two pintes or less the place every day wih beer and butter and stop it the crush then squirt in beer for a canker in the oats in good ale or beer then take come annyseedes licorice him warm drink and new beer a day or two for 
0,awe the silly beasts that beer and claret draw for they 
0,bee overcome by nothing but beer is comfort hee that was 
0,received greatest loss there is beer music for the mind physic 
0,wine then with ale or beer or water only and therefore took wine and not ale beer sydar metheglin or such like 
0,his glory but broach thy beer to such as indigence enforces it sheet to enwrap it beer to support it porters to 
0,in good stale ale or beer or in white wine then 
0.007407407407407408,middle of which follows the beer whereon the body of the mark where joining with the beer to the great door of 
0,store and water wine ale beer and many liquors more and goes with belly blown with beer adultery which maringe bed of 
0,more then half full of beer vincentio lustily start up laying will you pledge me in beer i drink to all the that he cast all the beer upon him notwithstanding vincentio having 
0,a drop of wine or beer for certain days together the 
0,is hungry and with ale beer or wine when it is a cup of water or beer to quench his thirst and 
0,thirst a cup of small beer nay a cup of water 
0,as the coming in of beer furthermore these diligent blood-hounds by 
0,fennel decocted in ale or beer and the decoction being made 
0,that of the wine and beer you regarded not the expense him because hee calls for beer and runs in score the to house from ale to beer from beer to wine and from ale to beer from beer to wine and so fill most free of this gentleman's beer because they found him liberal ibid for the wine and beer your wine and beer ibid and beer your wine and beer ibid for it better had 
0,count the false professor little beer that for dissembling doth deser 
0,another take a pint of beer put into it an ounce into them a pint of beer or wine which you will part of a quart of beer wine or vinegar put it 
0,be without a jack of beer in the kitchen and what 
0,speak at oxford of single beer further answer to the argument 
0,which we have and doo beer unto our said netherlands and 
0,unmeasurable drinking of wine or beer but also in a spiritual 
0,cheese or a pot of beer to carry lies tales to 
0,price and a quart of beer for eight pence moreover they 
0,provide for your self a beer bearing clothes against you shall 
0,trick to make wine or beer to come out of your dust for want of small beer so that the poor smith 
0,little water and as much beer and salt and put thereto forth how to make buttered beer take three pintes of beer beer take three pintes of beer put five yolks of eggs 
0,the boll custom vi s beer the boll custom vi s s beef the punscheon custom beer called english beer the tun punscheon custom beer called english beer the tun custom dutch beer beer the tun custom dutch beer the last custom belles called staves the hundredth custom s beer the boll custom vi s the boll custom vi s beer the tun custom bel-mettell the the tun custom vinegar of beer custom w wadmoll the elne 
0,ne'er intoxicate strong ale and beer at a more easier rate we give you for your beer we will it be not alone r water and small beer we make no question e eking fair water or small beer drink then or never so if it be ale or beer and if it be wine or very strong ale or beer is not good at meals 
0,signifies dried barley with which beer is brewed but is not 
0,a dead corpse on the beer and they were for the 
0,like places where we have beer there to drink much wine 
0.01694915254237288,again david limited follows the beer wept besides the sepulchre all 
0,king dauid himself followed the beer and when they had buried 
0,in general the churches warderobe beer wee may behold this heavenly 
0,english bodies as well as beer that drink being most agreeing 
0,of the assise of bread beer or ale broken by any 
0,as woollen linen wine oil beer ale corn and grain hey 
0,one as anon you shall beer christ himself so to expound 
0,potum english dictum ale and beer diuersis dicta domino reginae ligeis a i de ead' praedict' beer cellar sunt communes pandaxatores in 
0,never look to drink mild beer can men gather figs of 
0,both for bread and for beer therefore it is equity that 
0,believe that they have better beer at home then any ale-wife 
0,sent for a pot of beer or two to make his 
0,a cup of wine or beer but of this i have 
0.019607843137254905,my soul the corse the beer an humble hope the herse-clorh 
0,breakfast and a pot of beer with this extreme travail having three pintes of ale or beer and add thereunto half a the foresaid place with urine beer or ale made scalding hot a quart of ale or beer and add thereunto five or drench take of ale or beer two quarts and put therein 
0,with the strongest of the beer that their hostess could provide 
0.019801980198019802,so many barrels to hold beer in we to strive to 
0,solution that is a pillow beer for when it goes to 
0,tobacco pipes and suck the beer but rather arm and for tallow butter cheese bacon beef beer and many other such like 
0,serve the altar so there beer is chastity annexed to orders 
0,besege to compass about cerueza beer celozo gealous celos gealosie zeal 
0,no new ale nor new beer nor cider also the patient drink buttred ale or butred beer for a space which is of wine strong ale or beer out of due time a thick or muddy ale or beer specially if it be new wine and strong ale and beer and if any man do drinks as new ale new beer hot wines new bread except beware of new ale or beer and wine and use to and wine strong ale strong beer is not good for this pottage nor new ale nor beer nor hot nor new bread ale new wine and new beer the chapter doth show of drinks as thick ale or beer eating broiled fried meates or ale nor no manner of beer made with hoppes nor no little drinking of ale or beer and it may come of of new ale or new beer of eating of new bread after this new ale or beer sower ale or beer or or beer sower ale or beer or sower cider or wine drink buttred ale or buttred beer and use easy purgacions warm 
0,when a comes in with beer do you upon some slight 
0.01886792452830189,birth is due the fatal beer death is the emperor of 
0.019230769230769232,so laid it on the beer ready to be carried to were constrained to remove the beer from the place where it that stood there about the beer what a goodly vision our stood there near to the beer that he would be so held him down to the beer that the holy maids hand that stood there about the beer al the which not withstanding 
0,of the contents of ale beer wine butter soap salmo eels measures are sold commonly ale beer wine and oil butter and the barrel contains gallons of beer the fyrken ye kilderken the the one of the hath beer at s the barrel to price of the barrel of beer be sold in barter for bushel and in liquid ale beer wine oil butter honey upon natural sustenance vz ale or beer with also other necessary commodities 
0.009523809523809525,have but water or small beer let them behold iesus christ as the dronkards that drink beer and wine and never taste of drunkenness then either with beer or wine and that is ordinary course that the more beer or wine that a man 
0,same manner that those two beer doe two kinds of commvnion 
0,every needful men munition beef beer biscuit all only she wants country as belongs theresore mvses beer fare-well finis certain epigramms of died in a tub of beer thalis of thirst of hunger prison our birth begins our beer our death our bre on 
0,nothing to drink but small beer and the rich men keep meanly when beef bread and beer was honest men's cheer and 
0,bowing her head unto the beer she gave up the ghost 
0,them all did touch the beer and saidluk young man i 
0,corps lye muffled on this beer which a pure love before 
0,to hollow spungeous hearts for beer for wine and that cursed 
0.03278688524590164,said you signior guirino have beer by the authority of petrarch 
0.008547008547008548,laid himself along upon his beer and covered all over with he thus lay upon the beer in the church one augustinus 
0,man carried out upon a beer who was the only son 
0,there is plenty of bread beer wine cakes and divers other 
0,in cardus water or in beer or water for a need of bean meal boiled in beer with a little oil of of soft bread decocted in beer adding when it had well 
0,vs proceed the next thing beer to be considered of the 
0,any brewer of ale or beer which shall buy the same ye brewing of ale or beer to be sold being corrupt brewers if any ale or beer brewer do sell or take or firkin of ale or beer aboue such prices as shall do buy the same ale beer and therefore by the stat if any brewer which breweth beer or ale to sellst h wood wherein to put his beer or ale this is an 
0,to have such quantity of beer brewed with grains and long pepper to a hogshead of beer but white wine or cider 
0,we see how new wines beer and all liquors work by 
0,mess for men cans of beer of roterdams measure every day 
0.008,hands of his brethren saying beer ye this medicine unto our 
0.009345794392523366,and possettes and good double beer for money at all times 
0,security their bodies to the beer of death while they themselves 
0,eaten then in wine or beer after it is eaten now 
0,by the trade of brewing beer but that all brewers did half baked at another time beer half brewed sometimes either meat 
0,orchester a scaffold orcoman a beer to carry dead bodies on slipper sandapile a coffin or beer sanguine a complexion inclining towards keep down supprome to draw beer supreme chief highest surcease to on neither side neutrality a beer to carry the dead orcamon 
0,some places wheat barley malt beer herrings and sprattes in exchange pitch tar flax hemp pruse beer commonly called iupenbeer and many rye barley maulte and the beer of masons there lies also mekelenburgh utters sundry sorts of beer viz mason rostroyck and lubeck viz mason rostroyck and lubeck beer besides much rye vvheate tallow and good store of bremer beer crooked wood and like things 
0.015384615384615385,not to victual or sell beer or ale from thenceforth which 
0.0076335877862595426,not to victual or sell beer or ale from thenceforth which 
0,the gallon for wine ale beer and corn according to the honey as also for ale beer and sauce that is to well of ale as of beer it was also ordained in xxxij gallons and upwards the beer firking shall hold and contain contain gallons and upwards the beer kilderking xviij gallons and upwards gallons and upwards and the beer barrel xxxvi gallons and upwards being the true contents of beer and ale vessels the brewers brew not their ale nor beer of any musty malt or nor put any ale or beer to sale in any musty and further more that every beer brewer and ale brewer with shall dwellprises for ale and beer without any city borough or the fame ale brewers and beer brewers at any time hereafter hereafter shall not sell there beer nor ale at any higher good and wholesome ale and beer as both in the quality and utter uch ale and beer for want of skill in and for that ale and beer are not in themselves perfect and victulersthurdendels selling their ale beer by retail unto the subjects shall retail their ale and beer being after the rate of and sell their ale and beer within or without their houses 
0,that we may sell ale beer and tippling commodities they long 
0,in iuda but even from beer sheba to mount ephraim hee 
0,bark steeped in wine or beer drunk iumper gum infused in middle bark in wine or beer to purge choler upward and a spoon temper it with beer or ale together and drink 
0,stead of bread water or beer in stead of wine seeing 
0,dutch men puffed with double beer that drink and swill in 
0.006802721088435375,common selling of ale or beer unless such person be admitted common selling of ale and beer by inholders anno reg eliz 
0.020833333333333332,brewers that they serve no beer or ale to any iunekeeper inkeepers tipplers in that town beer of one assise and vrice 
0,to sell or utter any beer ale or other victual by otherwise in uttering of your beer ale and bread and the and bread and the same beer and ale to sell by utter or sell any strong beer or strong ale aboue a penny the quart and small beer or small ale not aboue 
0.02459016393442623,brewers that they serve no beer or ale to any alehousekeeper 
0.007042253521126762,of good stale ale or beer which is neither sour nor 
0,of the best ale or beer at the brewers with carriage a kilderkin single ale or beer at the brewers with carriage of the best ale or beer within and without every house of good single ale or beer within and without every house 
0,drink no more flinging the beer away cause it run lo spil't for that is noble beer that runs at tilt de isle boss it all in beer sir if a bung be i boss it all in beer sir 
0.022900763358778626,brewers that they serve no beer or ale to any alehous-keeper 
0,of the best ale or beer at the brewers with carriage a kilderkin single ale or beer at the brewers with carriage of the best ale or beer within and without every house quart of single ale or beer within and without every house other her majesties subjects any beer or ale with stone pots 
0,an other spoonful mixed with beer or ale after which she 
0,unto all and they for beer or any thing may call send me as broken-meat and beer all which they prize and 
0.007936507936507938,not to victual or sell beer or ale from thenceforth which 
0,and drinking sweet and pleasant beer wasting and spoiling the lords 
0,common bruers brewed into strong beer and ale which consumes double the assize and price of beer to bee put in due others that sell ale or beer make their beer and ale ale or beer make their beer and ale not too strong whereby they may utter their beer at low and reasonable prices keepers and such as sell beer or ale to observe and 
0,therefore eat bread or drink beer doth he truly apply these never look to drink mild beer as our saviour comparing the 
0,all manner of grain and beer out of the realm to abuse in carrying out of beer by colour of certain licences in the name of victualling beer or fowring beer her majesty of victualling beer or fowring beer her majesty commands and wills carriage of any manner of beer out of the realm by now following and that no beer be either for victualling of in the name of fowring beer shipped to the carried but wheat for bread corn and beer shall be carried out of 
0,as we from pots of beer and sure he had no a kind of happy pleasant beer a kind of drink thats cup whereon you drink with beer the common kind of saxon mingle good wine your strongest beer among for why the mixture should hate strong wine and beer for drunkenness o'recomes our sense if not thou moist drink beer but if without some thou whines your senses all with beer and wine were over-runne if the company of me the beer i drank hath raised such are sharp with store of beer great store of things convenient 
0,done bestowed six barrels of beer which amongst them was as 
0,to sell or utter any beer ale or other victually by otherwise in uttering of your beer ale and bread and the and bread and the same beer and ale to sell by utter or sell any strong beer or strong ale aboue a penny the quart and small beer or small ale not aboue 
0,or twenty hundred weight all beer shipped out by any english 
0,a great quantity of bisquet beer beef pork salted cheese butter a convoy of corn bisquet beer flesh and other provisions and 
0,have no wine very little beer and but one hand-mill which 
0,at sea and had no beer nor water nor wood left 
0,a metal concrete juice than beer or alt barley or lime loud most sharp noise wine beer nor other liquors will make rhenish wine for sack claret beer plain moulded coloured in whole other vessels to keep wine beer spirits oils powders wherein you 
0,they have ready upon a beer and then to perfect the 
0,they have ready upon a beer and then to perfect the the people wanted water in beer after the twice supplying of 
0.010526315789473684,as he lay on the beer in the presence of many 
0,perchance for a cup of beer or wine and having drunken every month four tonnes of beer one hogshead of wine meaning 
0,fat morsel so shall that beer bee turned down into their 
0,good and wholesome ale and beer for mans body or not lose for every barrel of beer or ale six shillings eight licened to sell ale or beer waifs s traies and felons good and wholesome ale and beer for mans body and that good and wholesome ale and beer for mans body and that 
0,woe of the man and beer quasi be here the thirteenth 
0,not above ten ton of beer in our navy when we why they had no more beer but ten tun was that could not depend on the beer because it spoils they had 
0,better then water ale and beer well brew' of barly-water and 
0,ward husters of ale and beer and where by divers acts no huckster of ale or beer be within any ward of hour sell no ale or beer and if any huckster of and if any huckster of beer or ale after this act proclaimed sell any ale or beer within any ward of the other sellers of ale or beer as well privy osteries as sellers of wine ale or beer sell by measures ensealed as sellers of wine ale or beer sell by measures ensealed as 
0,that all victuals bread and beer put to sale within this 
0,sparingly he sups instead of beer the cloathy dregs of dying the sign of dreggy sealed beer in a hoar' flagon yet 
0,theaters controuersall conferences about richest beer neatest wine or strongest tobacco 
0,to the else on the beer to the grave strong place 
0,and that i might the beer doe this i have applied 
0,here in other transportations as beer were me thinks undutiful likewise of butter and cheese and beer they have the plenty of 
0,then with wine and stout beer and his mandilion edged round 
0,the wine into ale or beer or aqua-vitae as presume to 
0.009708737864077669,will choke rather than confess beer good drink and his pick-tooth snail he consists of double beer and fellowship and his vices 
0,with lyon sanglier and with beer and leopard doth abide most 
0,vs cap sup to have beer years ago must still with 
0,sharpe yet if you lack beer we have enough laid in brought vs such abundance of beer that we were not able 
0,o you say s iohn beer speaks of another time and 
0.007194244604316547,to call for and besides beer they would have at least 
0.029411764705882356,subjects from hand to handwine beer coals and whatsoever in this 
0,half another but as for beer howe good so ever it 
0,brought into the camp corn beer bread sheep and beef in 
0,blasphemies but only such as beer and there are licked up 
0,together for they have neither beer nor wine and when they 
0,leave nor to the mournful beer will any of these trees hast undergone laid on the beer nor thy high birth torquatus 
0,ask a cup of single beer of one that stands by 
